NW_003315958.1	9606
NW_003315961.1	9606
NT_187617.1	9606
NT_187622.1	9606
NT_187621.1	9606
NW_003315962.1	9606
NW_003315964.2	9606
NW_003315965.1	9606
NW_003315963.1	9606
NT_187619.1	9606
NT_187620.1	9606
NW_003571054.1	9606
NW_003315966.2	9606
NT_187623.1	9606
NT_187625.1	9606
NT_187624.1	9606
NW_003315967.2	9606
NT_187628.1	9606
NT_187627.1	9606
NW_003315968.2	9606
NW_003315969.2	9606
NW_003315970.2	9606
NT_187626.1	9606
NT_187629.1	9606
NT_187632.1	9606
NT_187633.1	9606
NT_187630.1	9606
NT_187631.1	9606
NW_003315972.2	9606
NW_003315971.2	9606
NT_187634.1	9606
NT_187635.1	9606
NT_187646.1	9606
NT_187648.1	9606
NT_187647.1	9606
NT_187649.1	9606
NT_187650.1	9606
NT_187651.1	9606
NT_187652.1	9606
NT_113891.3	9606
NT_187653.1	9606
NT_187655.1	9606
NT_187654.1	9606
NT_187656.1	9606
NT_187657.1	9606
NT_187658.1	9606
NT_187659.1	9606
NT_187660.1	9606
NT_187662.1	9606
NT_187664.1	9606
NT_187661.1	9606
NW_003871093.1	9606
NT_187663.1	9606
NT_187665.1	9606
NT_187666.1	9606
NW_003571055.2	9606
NW_004504305.1	9606
NT_187667.1	9606
NT_187678.1	9606
NT_187679.1	9606
NT_167245.2	9606
NT_187680.1	9606
NT_187681.1	9606
NW_003571056.2	9606
NT_187682.1	9606
NT_187688.1	9606
NT_167246.2	9606
NW_003571057.2	9606
NT_187689.1	9606
NT_167247.2	9606
NW_003571058.2	9606
NT_187690.1	9606
NT_167248.2	9606
NW_003571059.2	9606
NT_187691.1	9606
NT_167249.2	9606
NW_003571060.1	9606
NT_187692.1	9606
NW_003571061.2	9606
NT_187693.1	9606
NT_187636.1	9606
NT_187637.1	9606
NT_187638.1	9606
NT_187639.1	9606
NT_187640.1	9606
NT_187641.1	9606
NT_187642.1	9606
NT_187643.1	9606
NT_187644.1	9606
NT_187645.1	9606
NT_187668.1	9606
NT_187669.1	9606
NT_187670.1	9606
NT_187671.1	9606
NT_187672.1	9606
NT_187673.1	9606
NT_187674.1	9606
NT_187675.1	9606
NT_187676.1	9606
NT_187677.1	9606
NT_187683.1	9606
NT_187684.1	9606
NT_187685.1	9606
NT_187686.1	9606
NT_187687.1	9606
NT_113949.2	9606
NC_012920.1	9606
